order_id,late_order
da715730a191,0.17554775
7feb61706891,0.18298796
a0d6b6cb8f5b,0.25663805
88942c304426,0.21013144
5f916ea919d4,0.19490588
05d54b8fe390,0.11438094
7a616a15fe3c,0.30854636
649bd56a8a61,0.21511711
a2ee93d100e6,0.36030322
f14666894508,0.3631387
7a916ea6977a,0.4590734
ca133ef3f191,0.2838076
76a8448eafe1,0.8144832
0cfd56a6d4d8,0.37173724
11267ec9b5f2,0.3106887
c9ff0e7a36c7,0.26170605
311cbf447a4d,0.12397595
a7dfa342fd55,0.1588881
cfad657bd913,0.86566764
7499e66978aa,0.36165518
bfb3a347d20e,0.70446575
9fd263815d07,0.4075808
9c9f99d1f1c6,0.37375978
7e345152adce,0.45898178
85301ddaf96d,0.1845166
b936e8159931,0.48666424
ef17ef4d7b32,0.31155407
bbdc7f28d197,0.3563479
cdc068f0a177,0.94614464
75c1d31b7442,0.72423744
3eecc42ab433,0.45326832
7ff313080f61,0.3080462
c7348c92d76d,0.14999273
81375484f90c,0.51828027
9cd4478792c1,0.24273981
d175c17c637c,0.28470668
7a50366e276f,0.23411714
17fa548d556b,0.25167397
a2d965302d33,0.85634786
532721c0bc21,0.19425595
e9ef5839b474,0.3970947
ce607226b7fb,0.5827528
af568e7d3bdf,0.31103602
0b5a8a60536f,0.62014264
a83c7c9a6923,0.56110346
3806886aaeea,0.54756385
62eb13256371,0.3900821
28782fe8c30c,0.21079929
54eec6e4c698,0.3966548
2aa273198909,0.23260856
79c44df47e8c,0.3191357
d876107467a7,0.1842366
856e80db6570,0.6351333
cc37f09ccd86,0.4880952
d9e7a627f6ab,0.23926428
279d2dc2b4c0,0.2878813
318e2713e5a3,0.3466143
c63ee078574e,0.1908167
69f3ce410dd2,0.54206574
01671807fd17,0.47707757
c5b7791e24f8,0.37505114
f28bdb14b7ac,0.8936612
da547af1c49e,0.48357797
ecc013454d2a,0.87201107
c1e66fa29227,0.84262234
79eacbc658bb,0.7585028
be7e7ca40ca0,0.74666053
8b47b6c54d22,0.60533214
bf0acf35fde9,0.33573148
a3f1b90609eb,0.34471577
149b9d566f4e,0.1446599
5c956509a35e,0.5682428
073be01815f5,0.38484505
985a30eac876,0.6599675
f7585599a81e,0.58180034
61d8769454f6,0.3139433
2ba503ec1d11,0.5356241
380571b09d88,0.3803488
176d29cc4599,0.19121988
ca9fa5f52c00,0.3961285
f2d612d917ca,0.32824302
d2586adc3537,0.50830495
dc54be554479,0.3179336
2cc31e7a164b,0.20335458
88824544d683,0.1403262
e52f5ad25ecf,0.5539313
4c236b9759ea,0.39609823
4ab89199ce64,0.7096182
1.53E+11,0.5893089
2421ef08eb9a,0.5475719
af2206623a6c,0.12853779
ce44836d2432,0.7220413
1529bd383ddf,0.41177714
72d06acf81a6,0.31698316
0bbea854f8ce,0.49751347
aa81a73d622e,0.5687438
224131aad9f1,0.40949953
cdd5d7baa57f,0.14949052
a4d02a366d03,0.3832746
3f97cce52de4,0.46328792
e71590f17f24,0.34642443
57a0676374f9,0.37376937
d67dd6cefc4d,0.20510834
01f0d391fb7d,0.29017413
cb04967ece01,0.495694
cf3f776d49d6,0.66073537
0f6adee0e635,0.5394806
1104cbea2e40,0.23267674
7dec8d8b576e,0.44578388
186f3ba321f9,0.6346341
6d955a5c5483,0.7543671
da15dbd56105,0.98518544
a333c0389552,0.4450805
633efb122429,0.37235358
080094514d60,0.24679038
6958b32649d6,0.2516694
464b3ad06eb8,0.96277463
ca67efd2d7a5,0.9612565
6a3b7e8e0cf6,0.43836772
7cde958170c8,0.7022455
04237d20f838,0.43253496
dc47c9958e02,0.53701526
3192857097d6,0.27828684
f5aef4f12db0,0.5392701
ec3ed7516287,0.26312652
8a10e1409fb3,0.3081423
c6b71ec6c135,0.36947262
2e1ba666ab8b,0.40994868
39b16b73a859,0.85747385
9487bc67253d,0.54879653
85484a359988,0.26482832
a5b9b471e53f,0.2844709
b3d66cd9e2c1,0.26493615
1dcce260395f,0.5373583
5c907794dd7a,0.22680181
a117b34d269c,0.16927563
81a015b25825,0.23867579
0d26de0bfc79,0.6413862
e1d708cf986a,0.38819066
76f04fae741a,0.2647921
e4520da2293d,0.7789029
d6efe01cac3f,0.23149765
28cf86145ef3,0.43810818
1748f9b1b4bc,0.15563945
856f7871fb96,0.38310817
5158b3ada74e,0.6887405
6ec06ecb78f8,0.19519033
bf9e81ddd8d1,0.32637516
b92397f2e5e9,0.23736757
0f7e3cd51926,0.60696405
5bd03af52633,0.696477
32f40c261072,0.2102514
1a5b89234258,0.15315978
5cdd62805ee4,0.21336384
371ee74b0d23,0.7353479
8055ea166723,0.2854968
2f47bf439f35,0.894555
10de31800ab6,0.52790886
1fd7a0928a96,0.44514316
5f06609092b4,0.6247175
9ed830e985bd,0.9988475
d5d73335d928,0.37402195
18175980bace,0.68488044
9383b2f3435b,0.6179269
2b37d64aba88,0.33285812
b61fc73fc72b,0.6335476
d7f043162bb2,0.7241062
29e0a192e937,0.1327991
7f3fa06cf52c,0.5594341
4542accb8e6a,0.77471983
0f1a2159238b,0.3213872
d95f9299b7d4,0.44558716
fcbdeaa70a9c,0.5488071
6d7d32d452c7,0.97466135
9fed79fa3fc6,0.19239803
f008afb84812,0.13387449
19e2571d9a90,0.37524885
004289cb2bea,0.34153807
dbbbbe4ee570,0.94703066
2bf6259748a9,0.28512558
f31ae569d0f1,0.7081414
073f91a41986,0.35679725
d556fba6d193,0.5004473
5436b239079e,0.3210363
0630e26142de,0.392777
e16368bfc035,0.32267606
15e6f566caae,0.29529062
371992caf25f,0.3118744
59c2bb6d1b03,0.22980821
71597622652e,0.14892925
a0719c95db5b,0.30646542
1896f893be92,0.6432906
dc2f76a69c45,0.9097757
12d5e236a690,0.43083245
11deced6f0f5,0.38943127
d5f8bf374c95,0.30457672
774d300f2612,0.23391253
802c8ca47922,0.5895856
3ee960127f96,0.62862676
2032954f85f8,0.38102806
871e7e464e53,0.9886494
7576fe3a425f,0.31019643
409d1aa3bfac,0.6054925
6fa0774cf0cf,0.23560728
6204ae6e76d7,0.6114552
9c87470570c2,0.6173368
7e28a4bad0c2,0.30640692
88d7ed0d773d,0.30540192
50c9e126a145,0.23520593
84ba62881bef,0.1182944
b9a820f534e0,0.3374227
2371ff5cbe2d,0.47234812
27f3e364148b,0.3824735
3f089c863b5c,0.19475289
3595df0b78b2,0.24997094
40e74a48c855,0.24558674
9d1905d733f4,0.4790878
c82b0efbbae9,0.5842482
33d6cd8e2efc,0.14784537
6c5e662fcf82,0.65634817
114b185c72d7,0.46179774
3b1e6c52fa59,0.19428788
fe4b62f82d5a,0.29829767
6eca9d0a0c13,0.41978776
713c7f257c3e,0.6135385
194b4d437d04,0.3898935
f0e684b4e9d7,0.5398539
85cd53cd3d26,0.39728487
dcca28199569,0.69249076
9cc0ceff5420,0.3251235
47730441c751,0.3047539
d639008abe93,0.98506993
763b263117d6,0.68321574
4dec865ece2c,0.6151763
4bbfd4a46e97,0.8007288
f733151faeca,0.4694609
8677f69a1c0d,0.57293695
3b6e06667674,0.1555516
fa1e88a8226c,0.31280446
6be73f746fd4,0.3336201
0bb5cb25e35d,0.37015787
6fb2b681599b,0.50015104
3fbe6cec34b0,0.26821676
66d960c2ce44,0.33572432
dad40e273cfb,0.13111833
9f58f3f0bb10,0.5996121
e333dbdfd238,0.79337424
1df403563d3e,0.5204764
3f8cf01c6de3,0.18119273
48e0d454eebe,0.5445126
44eb6cfe7369,0.18722588
e5ec0b0a6b71,0.14975151
374897b2929d,0.58820367
2fe2e7333d9d,0.3859143
f45ec084e1aa,0.24037018
d25f4aebf5d4,0.9505224
6bf0f1de9858,0.46404538
f889fbf2cab0,0.88885355
a82fe218451a,0.56527656
42427736a4cd,0.17047964
a41c5299d5c8,0.53894335
6bd3fd01d38d,0.42440245
54b65df6bbda,0.59944165
40bc270d714f,0.4447915
ec0e12046df3,0.28612813
0abba8da7525,0.30620176
7e48e1ca3777,0.381331
58f6aa725210,0.39057925
b9726f09b7a7,0.67405105
c1af5eb286e3,0.4154401
585730698fdb,0.1840784
c69ee33c716e,0.5221647
641b0c541d5a,0.33448222
1.22E+39,0.2634324
66871e271724,0.35235402
ed2f04e95c17,0.77531904
d7118dd251b2,0.89690953
fb71b9fe1fc0,0.3363854
7ff67754dcb4,0.42544398
a667425f3d4b,0.41780862
4d086cb55431,0.58477956
2536747118bb,0.6091813
2cce34e7f44b,0.341278
400845b369b6,0.38798305
ba1a468626df,0.28796434
32713af13031,0.4600592
a26e37b159e4,0.28447306
d38d13e2d31e,0.9406602
9f48b17c5cc6,0.42358682
1539eca90944,0.7099089
3c00a09e62a8,0.30598027
4f293a765406,0.17589764
88df33ff3e0c,0.19316131
aeb8ec9f9675,0.53489316
d21d1efc1a12,0.3076104
730fb049e8b5,0.4753033
1c9618c35076,0.4286124
b10793a77b19,0.13938425
13d8a5244dbf,0.23194961
d4591f623a79,0.70675963
15d19afda494,0.47076535
4cfefbf9ed8d,0.6409961
09ad446dd21d,0.29079524
b434d084ae23,0.4780164
69a330e5c11f,0.26214796
a51db495479e,0.33913553
5242c2219ba3,0.44885638
3316d822529f,0.92310673
d88d6967f48e,0.803869
7aabda8ad2b3,0.20282906
ffc94378d663,0.5198263
8deb57409238,0.19129895
bed1acacc8aa,0.2006539
ba16c2c29da2,0.16587228
01635ffa2531,0.2514115
f68a43be9762,0.17716618
924babf6c52c,0.86600584
dcb332026841,0.15846567
34c75ea9e372,0.20673376
503461640f06,0.20329005
69d60b48da30,0.45788142
8f224422c805,0.74408644
f19e9bc31ac8,0.8326088
2dfd625bf3a8,0.34296596
fd250ebc572b,0.66058224
af382b57f323,0.0
0bcd7f2c68fd,0.40630746
18e41b59bc30,0.4103004
2de632de084c,0.34564632
badf413bdde9,0.45650044
4a16fde5facd,0.82112473
bf17d34cb9a1,0.29676366
6c77719d61e1,0.6657767
b3ef8c58d963,0.24950022
22ebb3e3efbf,0.39928305
61765c11b359,0.69378686
340e7b1da802,0.3308471
ceb9f294118b,0.57582986
3da5ba593dcd,0.53725505
1e1c9dc706b6,0.6864487
76ed322c1faf,0.41304794
056ce08008b3,0.21411513
0f2b6d51618e,0.5170346
bf6aba7b5564,0.38007763
fa2c5cb9e388,0.47074544
143cad958ed3,0.64923537
ebe1cde56cf5,0.17663148
6561999eb6f2,0.13892339
ab6af9368545,0.22997384
bf5ab4ef52fc,0.25513795
8e7965420107,0.46384138
8948858a5961,0.73512095
34b93c680aed,0.45008937
d8b8baba97d1,0.3753416
ffe5aa343e0b,0.31894723
bc2ab2e8d633,0.3449074
d7dfd40c185f,0.71990824
8076c5f8f139,0.55274266
a61b43fb217b,0.23588735
ac9a57d6be37,0.5382161
cd48e898feee,0.48768207
512312bfab18,0.2031907
b2314f335045,0.18081366
530cb8433940,0.28512064
a8a38a53e942,0.15272018
dca79a4948ea,0.63664013
f14d39eb672e,0.20365246
aedf8bc2e941,0.5789569
5c9c2178fcc5,0.35427934
5095ecefda50,0.4491358
d44c20c231f0,0.318835
1cfc16ef34ba,0.5470765
722574fa4163,0.6035144
1affeb2dc5fa,0.91967916
e26508310fad,0.12699005
c82e329abda5,0.5129528
fbd8eafcf430,0.64820004
5320fc0f71ff,0.34949505
b87052d3fa41,0.5353617
3ea6390f7e4e,0.18981333
078f877b3e61,0.44234318
e59d61389676,0.61097735
7288be8145fc,0.2844398
0f189ae0e94f,0.65567076
6f84b4eb4ee8,0.5002162
45abb28c0dc8,0.99572366
ed48bd5460bb,0.36300206
b7f12689600e,0.64140433
8ade24c4615e,0.49100658
ddbf707628b7,0.76225036
a7a11efbcf28,0.2150239
6ee159383e8c,0.3509021
99c33630b1a0,0.19286476
bac8622362e1,0.3671559
92224223954b,0.65239316
aa5c5c74b647,0.4493354
74bfdd6abecb,0.67419857
d85a2cb8a197,0.40444934
9604b10604b2,0.59160936
48533aba151d,0.38180187
4f302d97055e,0.24296354
3ef13a716b08,0.2213977
584d4fea8512,0.43027166
c517dcc9372a,0.765905
9118421ea8aa,0.3863131
fc07a9c54a56,0.18287732
a205a81b4d4c,0.764571
4881587cde1f,0.59610474
fefec7ecafc5,0.17472059
7bd40aae1309,0.43069133
419a2acbbead,0.23625244
448e40adb55d,0.121011145
da459825c2ba,0.36185852
9fc0dd5e653b,0.41918087
dd8ea26932a8,0.6592644
301bc69dc501,0.29785803
e0cad837c0a9,0.58150667
5dfeccf33782,0.29655802
457d15ce2b27,0.48478395
d5da8cb8fd91,0.44438386
b79be91cde65,0.6332635
f9ebdba4c73a,0.3305861
504dc93b494a,0.4525126
55f158d86691,0.5717196
3b15321c405a,0.43315348
be40d48b5426,0.6943097
a5d47c2c1cc9,0.60210294
ab176e57990b,0.15083627
9639c9b79e85,0.20906389
b16645096e4e,0.59511745
89b48b07a822,0.4260101
e784267f00a5,0.19455875
bcbb52fcc22b,0.6559607
5fa73fe2a3de,0.85569376
110d82df80de,0.19742483
ac68b10bde0a,0.49429378
ba7c9d2d27ba,0.53684413
11f3dc243b36,0.2924349
a51d091fdb79,0.9996923
772d9666316c,0.92114294
b4496daff22e,0.18846639
c54debc31262,0.7648387
6f033a769a5c,0.40572637
6904770116ae,0.32446945
e86d6e38582b,0.41018283
aa125be10246,0.4478158
aa00a9884f3b,0.39300177
9daf46133943,0.23574649
9b5eb10b4766,0.3329406
75c772c2fa60,0.22450545
965cbec2aa40,0.57756877
d249afa8c36c,0.36209518
2bab309c05fe,0.2360384
aea37194d068,0.87399745
40199879db1d,0.41202435
00fd465cddee,0.39716384
528fee09ed84,0.90564317
b5770e23a3b8,0.6242915
746b2dfb62b9,0.11011816
3d88cd962136,0.88152814
0f8b539e6f24,0.28201002
f4dcc69f11d3,0.3482482
486b33f9e3a7,0.31975496
8967a69bce5f,0.23613575
62fd33c34a93,0.3462174
d87245ffde8e,0.38834995
67684403949f,0.8068254
54a72066306a,0.37859368
861582dd2f1f,0.39023387
703c99e219be,0.46628946
6b6c34903468,0.9665578
8664ecb920d4,0.33925694
7f9393b1ad88,0.59989256
b408fa3e704a,0.40973952
e2d8ea6b365c,0.15910283
c6abb6368d02,0.36114126
4d4561e51f57,0.6329363
761af530f8e2,0.38851622
34858e374548,0.1876969
426d9e43c60c,0.1373351
194ef49cc5d0,0.38583255
b6540e3048ed,0.23853658
41b6faa999c7,0.35976782
9b565468156f,0.38852343
97e92d2cc6d9,0.38174328
a5fcccb9ab8c,0.3574735
c22ba186d1e7,0.66087425
66f100d3e012,0.22862738
2eb9df6110d5,0.14542839
039ea4837b99,0.26946187
ae91211ae3d0,0.28019133
e8d3466ebc97,0.26596725
a1ecbc42c281,0.44173792
3a1e3bdd2654,0.91782594
a1614ec67f41,0.46828842
cfbd3effa864,0.82519126
eee30b890507,0.6217973
b999edc950eb,0.40797448
7bface0347c2,0.5262275
647d72a53755,0.64764124
4469c1bfdbb1,0.29288405
a98302303ccf,0.21438871
966b1e809853,0.71140164
a01f32028a0f,0.84091365
16afa0013838,0.5761248
55f458b4d114,0.42608508
3e9ce7438d42,0.63712573
226f2ee82c7a,0.6513473
b023daef5953,0.35327843
b75f1a808ff5,0.35610402
d32e10417fc7,0.3587007
601d48fec34c,0.43135965
58cdf52aaf79,0.3578689
5f4ae8f496e5,0.50949746
6c061d0a46c6,0.34343338
b2ca22e3c46c,0.7664932
2cd509c8b532,0.5895105
26d936bd316f,0.77535117
53c71c7d588d,0.14796744
0212ee65ce9d,0.2365782
1ee2bead402d,0.13028066
fc4bef418adc,0.46476936
c71635de754f,0.5019871
802a2b8e69d2,0.27867907
63d40b2e4211,0.17353292
487ed07e769e,0.28018844
08288d5973ff,0.40674874
eccb1f8668a6,0.3739961
f102bf2db6e2,0.6738834
bf891f1e771f,0.318414
694b5f65dd62,0.38413775
46b6ea16a6fd,0.20262553
3c77d5472a95,0.20702618
d660c11a7eb7,0.42369956
1ae14fb8231a,0.54333
12212a15aa8f,0.06498537
240ed124e9b6,0.365765
12401d35f55b,0.22135356
a62d97f0194f,0.14304787
a46a048b90d7,0.9267602
32f9e7b51ce1,0.28597742
0e488921df89,0.15273531
e7dafbb5237c,0.35439777
062cc821448f,0.5975897
82e1b4ddda5b,0.24728128
162b9cffd7ac,0.7297767
d26b27b05b12,0.5049688
26d5b450a8b4,0.21239437
f4ec088dcab7,0.96105105
825a6627fd23,0.74609613
fb475a987a9e,0.84691566
d028615552a0,0.3146647
33c6f4ea16a0,0.7378765
b5031af16f8a,0.22933443
cca16781bb09,0.67349505
cb9ce80ab04b,0.32711133
c8442220ccd2,0.22452766
98dcfe7f1b97,0.329299
92d970c8f330,0.634792
2dc8fc9ec71b,0.14842232
02952569b3b1,0.4638319
c04bbf3bcccc,0.25262803
5423091ac523,0.5680058
7571131c69ff,0.3361416
617be4dbecec,0.38331404
a9da8123521b,0.30676493
b21b8a58a19d,0.31307924
379fafb0b707,0.21759365
b04c416f335c,0.9467291
331baa290c7c,0.44808105
b6ca5db90746,0.7507206
2efa0508ea64,0.842686
891c676e0cfb,0.57301706
23dec1b35282,0.26769763
09def9b76a5a,0.39189452
8d47a541cc03,0.40445265
17140b79e718,0.38668993
65c4fb9fba4f,0.40529326
b91af8b6f17f,0.23618063
440bb126a1bc,0.2749527
a4d35535b4f4,0.5291127
5766553a6180,0.38129428
7a4c0cd465c2,0.37153864
204e0883c563,0.3911849
84e970a01a5e,0.24014461
75c0685c6a4d,0.21873534
b9837307cb54,0.5903457
0d74ae96617c,0.14395444
acbad4ae6540,0.7019437
74be666dd9e9,0.33947298
37d04666c3b1,0.42186707
346aa8cac889,0.62516683
a6932499f0b1,0.7143274
3785b59524fc,0.31796435
f819c509ba33,0.15698871
24b75b86a5cc,0.40152875
42a55b293e41,0.5164398
e2abf16b38ab,0.23383547
566a5a9f19d1,0.60880816
a66f00f31877,0.2949403
24e8cfd1bede,0.32803074
596292f4c456,0.48426756
e934feb4937a,0.5787859
d733cb51630e,0.28327498
28b5fe14cb38,0.47541296
7888ee6ec566,0.13450402
0c44da297b68,0.6400925
f525d1c29e0b,0.0
3a8c77bbc0d6,0.7343443
2e9bf8ba76b0,0.23746423
9c7be6aaff0e,0.4055558
dc91cb7b88ff,0.3714898
02a43aa38def,0.30797246
7fbc420caef2,0.9352917
3833faf52361,0.8375787
e0c8890278f9,0.5510827
3e10b22c5e70,0.75399536
45b3bf6d0844,0.71178585
1a22d14dea24,0.6816729
f212502fed32,0.3529444
96b757718a04,0.22995469
0708d43f6f2c,0.260935
873c7ca55cd9,0.15219815
6e5e9148809c,0.45620298
19676b4acff2,0.46442348
9f2aff9b6b1a,0.42399105
e48101e256e9,0.2910851
35e4df9c4878,0.5407189
5490255d47d6,0.30178106
73d9a976a2f5,0.56458956
0df6b967e8a0,0.30237544
7330566aff6b,0.31130248
cfed010e6c58,0.13771293
a2c12d247321,0.7663248
5a82a9b61b2c,0.41305032
7d0c87932f51,0.44747457
0b9672d7fdfb,0.19605944
47617016d44c,0.4996145
656a52a0585f,0.15080145
3376b7bdf6af,0.2855141
d9e764b7bdd7,0.40139732
d1f6521c881d,0.45733383
7eb4e3fae879,0.27389959
d32b8e595dc1,0.36131182
416ebd46bb1d,0.5301574
e0a007670e45,0.42998517
cc10e96f19d1,0.6023189
13e0aba53a0e,0.32991132
7ac329b41c51,0.24036355
d03b3a64646b,0.19322863
8.02E+63,0.96140844
28ae62f2f096,0.5813002
2e348cdd87d5,0.7277037
c0c8b3ca31fe,0.21903086
1.16E+11,0.56908226
fc37a132d424,0.30185887
a974c029353b,0.25746492
bf05fe3d469c,0.11689715
118140bad273,0.43082714
9aa9bae314bc,0.37729573
0e1a786d4fc5,0.9337475
c06e49fb61c6,0.18669954
f32af22ccb8f,0.5805061
4b49f92d79ae,0.2826144
7bbf423c5adc,0.33160117
17dfea60bdb8,0.37395686
76678886250e,0.17462595
4cc39c83928b,0.27026474
2e14465e571f,0.14130908
50b31ad46827,0.089223735
309b36c22d20,0.18310156
bddca203c385,0.25303516
4f9c8d6b53a6,0.31078932
ee930808c507,0.45713475
5ab6a53783f4,0.30414823
25ec8cf76b08,0.68814826
c112e0149e30,0.10528362
4e0e2cb7ce1a,0.36457518
f8caf90074b9,0.43894178
5629099f392a,0.9149733
d997619921d8,0.18784475
2bcec3717ef8,0.6359078
e409978933a4,0.37920615
38db96b685af,0.38058797
288dff3e5435,0.53734326
97ece78f5d9f,0.28367007
543bbed7c9ea,0.12739658
1fda2eeb8800,0.54784465
3fd6ebc650da,0.6755335
cc15af1d1541,0.5341825
079ffa16e0e7,0.4901365
7d60f50433ec,0.6471788
739d2cb25d45,0.3331596
2ba0037e7fc0,0.25127074
dca80aea5c0a,0.47563148
70107610f975,0.27159804
9e7068fffbf0,0.202343
6f7ad56625e7,0.5934186
2edea6131783,0.3737976
020df4f1b407,0.21894372
229e9c43b94d,0.39884248
9c9f4431dab1,0.6208515
230827c65517,0.19456565
741f9c7d3f5c,0.22265814
0d54267ae657,0.37278762
ab8a6323cf48,0.3754554
45fefbdd4d28,0.241108
dfb8b5e85c2c,0.5045368
feba17a118cc,0.92000437
db2636560f42,0.49528196
d1e295f53b0c,0.9882195
11cf3e763a3f,0.54532564
7a4814b646b9,0.58797354
0c6ee4175ddb,0.2828807
abbb11aa91c8,0.76157194
5bdf89ea10a7,0.3600959
cf0d3850a2d1,0.81635606
b6ecabee1bd7,0.56574154
e970399e4e05,0.38764855
9dfdf30d316a,0.58329505
bb8de3036e2d,0.41239658
6f25e76628ab,0.62960994
9b2a70327084,0.6686938
9e2f787bc0a3,0.6518899
df320af2b4d1,0.6180238
e2da7f46b668,0.7792972
fb7b793095bd,0.29757103
489b3e44dc8d,0.3603317
1294fbbdfb4f,0.39351657
1c21f898fecf,0.7004606
1120f8c5d604,0.27423635
9b5e07fafff7,0.8557521
7c7644fcb817,0.22740822
9b6ef1db5c60,0.19735827
24fc45067816,0.6661238
615e7f615e4c,0.62972116
498d5a992645,0.3890677
69c1ff61b8d5,0.81125116
fa887139c9b0,0.1948091
09eb1ef0d4a7,0.2693318
e21f98a49596,0.8760261
367f31ca0ce4,0.653166
3b89a206840b,0.58036274
5d74e661021f,0.53304136
473540efcd81,0.35009664
deb2585c0bb8,0.11410234
5313e04c3866,0.5268593
c5e47aa2456f,0.97090256
7f85e29628fb,0.5964351
b3e99aba1fd3,0.50469524
0eea9b4b89c4,0.6282946
e6d3793fe1df,0.5411244
8f01c140f38a,0.1808689
773d3f019992,0.83105487
10b9721547dd,0.4002799
ae005200a8b3,0.16901447
910f4bff92be,0.5774046
c6d2799df454,0.60172695
d17652ecf8d1,0.47029915
39790132800d,0.42430598
045a1443ae01,0.54999083
5ab6bf8bdaaa,0.38990766
fbe93183391a,0.29638565
bffc0a600279,0.41815224
3cf7474799a1,0.52635354
be11d8cfe628,0.4916221
5ec644f0688e,0.72811323
d974bf5e9556,0.24687931
1eeec536382b,0.9769494
1858f8b4a060,0.90358424
7630339d5d96,0.27122736
53bb738b6fea,0.23328657
20eef7993fb0,0.52198935
52d6f4b3a36e,0.2273824
ff5f56fd1b4c,0.10478981
28caa3aab304,0.2265445
bac62c6b52ca,0.36426017
6c45a779cc80,0.38199496
45e34f778cca,0.26592603
19bcaf8fcaf3,0.27383897
d51d88ca2ff6,0.17811598
6c18769cee1a,0.37305725
5d81f7c7d7c7,0.4578487
af31ccd4dadc,0.73506844
44fa50974b55,0.5307937
95348d1e82d3,0.2423681
8f4dfe75a8d9,0.4498192
3e5f6b858ea9,0.34975442
83f9b5a00c60,0.15801305
6e802b96821d,0.42770517
ea38e6be5925,0.37723726
b4fa7aff3236,0.35971987
9c2a673ce9a8,0.29771712
6871b0d03a8c,0.25222674
7ab361cef45d,0.3438615
a68ab379ae88,0.4647643
5b65eba3343c,0.3563051
a4f809c2d3d7,0.35684553
db817e72095b,0.22626078
092a207f6b66,0.19619112
e52db427c29d,0.7836846
dd662afe20a1,0.5376224
2d0219582725,0.30343726
28a6e8db1960,0.14267302
3daed1d0603a,0.42669684
6532d8dd24ec,0.12814565
13d733d60ea0,0.26361006
bc3089525deb,0.26182336
755dd82e237f,0.4523115
a5f772f463af,0.72567606
a814092f1389,0.3391016
0b0cfba30188,0.406585
78078447a81e,0.0
472a47d05b63,0.5333644
ae82dbc8f99e,0.4355841
69ab6868ca35,0.2309132
fe96ea451f1a,0.23308428
d683217616ca,0.30126572
81d64a655d03,0.6266352
e6b2f0f39f17,0.5873468
b5d24de23292,0.26667154
1948c0f01ae3,0.8328982
61f1be88d233,0.16001804
085f09123fbc,0.17335781
5ae4d5a2ceee,0.356366
f4691a5394c9,0.3872219
a27e360bb188,0.75221944
c2d760adc201,0.9515396
fdf76a698a8f,0.34719017
6c4e43ac58be,0.2169093
11a2235a0051,0.5008856
978ce19dfd76,0.34096354
61c309345033,0.8295555
c644c1ce70f8,0.4662608
910a33c618bb,0.77263135
94e5d8ad9f3a,0.3702277
48f04f48b7ed,0.46732715
22ffff890965,0.38460746
4bbdfe69ff95,0.8190601
2e7b25629726,0.27490917
72606f936548,0.37135068
74a122c99c52,0.26595092
3284ecbc3f28,0.33753324
210ad1e3f2ae,0.31810954
aa2ac920d1fe,0.24259648
91d96805a421,0.3857475
e96a2f35ffaa,0.38047782
cc017bcaf8ef,0.54615766
58cde7d031c0,0.6341443
98af44c19d33,0.100256674
6ca1c74da003,0.16569372
edb5f8c856c1,0.8264715
4bdc947d206d,0.324288
fd70339e6efe,0.5507489
0934e5f93c57,0.34984672
8fdbaad991b3,0.8392626
ae13e73d4489,0.350836
484720d55c08,0.16089053
0648852b0240,0.28346977
8883819d2fd7,0.44666418
a9997fb1c031,0.10510608
956fa3251810,0.07535173
ff46c446af25,0.11799036
e5a8b4e24202,0.52081114
ffbddecbb3bc,0.39185473
c806f8cfa75b,0.3590696
48344b809307,0.85897577
b14a8f9f4a1c,0.7482308
ff7f473d3b36,0.62676805
1fae1ae3c19a,0.7790224
f5b4caa5222f,0.32561517
5e640db926ff,0.18344879
fcfcd1142c06,0.14839792
253544e0d214,0.371872
1abf1fd0ec9e,0.22845742
c8ad32ce8985,0.40981683
119bf57f9ed3,0.47827053
7a6756129b5c,0.3739912
9b1094f1597e,0.10874126
64d454535c1a,0.29879636
c13e8e678233,0.56824386
282d774c1cbf,0.17026374
a002c628d2aa,0.23237981
2b57f42e6224,0.5928852
5c94c09a0c9f,0.33801013
14a9fdb2ac2b,0.5020395
f3b61cfe259f,0.87159556
8ed61eb3f916,0.22278653
9ce425aa1d55,0.24960041
8e33f21a0090,0.25070563
4353da489ae6,0.35974577
de290ae1232a,0.57248515
b2d15b66932a,0.17723872
afbe0fafa3ed,0.5908833
11b8f8407adb,0.55973154
da4a61f852b0,0.6804053
921c8d65fd40,0.18257572
a9f347cbeeb7,0.0
5e10202950b9,0.4875489
d5eae8c99b82,0.2065651
aed525ae9c4c,0.14572912
f55d798bd566,0.7183106
301ca2d3e013,0.36188573
98defc2f9170,0.40484872
83925d2b6b63,0.23139821
03e17c719a0b,0.24426591
745a522901c6,0.4093408
9d868b5c631c,0.3117817
a50b6fcda513,0.72350293
31c70c1b6030,0.23998168
569d520d750b,0.49775818
a39265ef3e37,0.39164165
8016020395b1,0.5371662
7f8b72e96748,0.19620903
ab04dddc70e1,0.18849717
39f7bbfbee27,0.75059533
76c822f11122,0.78598046
9b7ba490d007,0.5271646
20d97712d798,0.50925165
ffbde1cb16fa,0.5526672
f290710a0a59,0.3549114
93f9a29fe65d,0.36179987
3e6a2b4a8dea,0.41848257
178f6ffd1279,0.3072186
51c40387f720,0.43700588
bc336d350f96,0.34070104
a401ea71f70b,0.52584535
0eb8e2b456c9,0.15580596
1d7df88f094f,0.58085054
a63eacb6032d,0.50491554
5c1e94b053a5,0.23492372
cee182867a52,0.28913
c6127b81b792,0.38247493
